,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,GeoID
51442,Nigeria,NGA,,,NAT_TOTAL,2020-12-01,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,67838.0,1176.0,50.93,50.93,57.86,57.86,44.44,44.44,51.28,51.28,0.0,0.0,Nigeria
51443,Nigeria,NGA,,,NAT_TOTAL,2020-12-02,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,67960.0,1177.0,50.93,50.93,57.86,57.86,44.44,44.44,51.28,51.28,0.0,0.0,Nigeria
51444,Nigeria,NGA,,,NAT_TOTAL,2020-12-03,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,68303.0,1179.0,50.93,50.93,57.86,57.86,44.44,44.44,51.28,51.28,0.0,0.0,Nigeria
51445,Nigeria,NGA,,,NAT_TOTAL,2020-12-04,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,68627.0,1179.0,50.93,50.93,57.86,57.86,44.44,44.44,51.28,51.28,0.0,0.0,Nigeria
51446,Nigeria,NGA,,,NAT_TOTAL,2020-12-05,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,68937.0,1180.0,50.93,50.93,57.86,57.86,44.44,44.44,51.28,51.28,0.0,0.0,Nigeria
51447,Nigeria,NGA,,,NAT_TOTAL,2020-12-06,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,69255.0,1180.0,50.93,50.93,57.86,57.86,44.44,44.44,51.28,51.28,0.0,0.0,Nigeria
51448,Nigeria,NGA,,,NAT_TOTAL,2020-12-07,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,,2.0,1.0,1.0,1.0,2.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,,,69645.0,1181.0,50.93,50.93,57.86,57.86,44.44,44.44,51.28,51.28,0.0,0.0,Nigeria
51449,Nigeria,NGA,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.93,,57.86,,44.44,,51.28,,0.0,Nigeria
51770,Nicaragua,NIC,,,NAT_TOTAL,2020-11-16,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5661.0,158.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51771,Nicaragua,NIC,,,NAT_TOTAL,2020-11-17,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5725.0,159.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51772,Nicaragua,NIC,,,NAT_TOTAL,2020-11-18,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5725.0,159.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51773,Nicaragua,NIC,,,NAT_TOTAL,2020-11-19,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5725.0,159.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51774,Nicaragua,NIC,,,NAT_TOTAL,2020-11-20,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5725.0,159.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51775,Nicaragua,NIC,,,NAT_TOTAL,2020-11-21,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5725.0,159.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51776,Nicaragua,NIC,,,NAT_TOTAL,2020-11-22,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5725.0,159.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51777,Nicaragua,NIC,,,NAT_TOTAL,2020-11-23,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5725.0,159.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51778,Nicaragua,NIC,,,NAT_TOTAL,2020-11-24,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5784.0,160.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51779,Nicaragua,NIC,,,NAT_TOTAL,2020-11-25,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5784.0,160.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51780,Nicaragua,NIC,,,NAT_TOTAL,2020-11-26,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5784.0,160.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51781,Nicaragua,NIC,,,NAT_TOTAL,2020-11-27,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5784.0,160.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51782,Nicaragua,NIC,,,NAT_TOTAL,2020-11-28,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5784.0,160.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51783,Nicaragua,NIC,,,NAT_TOTAL,2020-11-29,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5784.0,160.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51784,Nicaragua,NIC,,,NAT_TOTAL,2020-11-30,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5784.0,160.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51785,Nicaragua,NIC,,,NAT_TOTAL,2020-12-01,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5838.0,161.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51786,Nicaragua,NIC,,,NAT_TOTAL,2020-12-02,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5838.0,161.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51787,Nicaragua,NIC,,,NAT_TOTAL,2020-12-03,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5838.0,161.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51788,Nicaragua,NIC,,,NAT_TOTAL,2020-12-04,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5838.0,161.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51789,Nicaragua,NIC,,,NAT_TOTAL,2020-12-05,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,5838.0,161.0,8.33,8.33,13.1,13.1,7.22,7.22,8.33,8.33,0.0,0.0,Nicaragua
51790,Nicaragua,NIC,,,NAT_TOTAL,2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,5838.0,161.0,,8.33,,13.1,,7.22,,8.33,,0.0,Nicaragua
51791,Nicaragua,NIC,,,NAT_TOTAL,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,5838.0,161.0,,8.33,,13.1,,7.22,,8.33,,0.0,Nicaragua
51792,Nicaragua,NIC,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,13.1,,7.22,,8.33,,0.0,Nicaragua
52113,Netherlands,NLD,,,NAT_TOTAL,2020-11-16,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,452701.0,8530.0,65.74,65.74,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,Netherlands
52114,Netherlands,NLD,,,NAT_TOTAL,2020-11-17,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,457003.0,8616.0,65.74,65.74,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,Netherlands
52115,Netherlands,NLD,,,NAT_TOTAL,2020-11-18,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,461612.0,8698.0,65.74,65.74,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,Netherlands
52116,Netherlands,NLD,,,NAT_TOTAL,2020-11-19,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,467257.0,8771.0,65.74,65.74,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,Netherlands
52117,Netherlands,NLD,,,NAT_TOTAL,2020-11-20,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,473190.0,8822.0,65.74,65.74,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,Netherlands
52118,Netherlands,NLD,,,NAT_TOTAL,2020-11-21,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,479260.0,8870.0,65.74,65.74,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,Netherlands
52119,Netherlands,NLD,,,NAT_TOTAL,2020-11-22,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,484648.0,8891.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52120,Netherlands,NLD,,,NAT_TOTAL,2020-11-23,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,489818.0,8945.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52121,Netherlands,NLD,,,NAT_TOTAL,2020-11-24,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,493744.0,9035.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52122,Netherlands,NLD,,,NAT_TOTAL,2020-11-25,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,498653.0,9109.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52123,Netherlands,NLD,,,NAT_TOTAL,2020-11-26,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,503123.0,9184.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52124,Netherlands,NLD,,,NAT_TOTAL,2020-11-27,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,508866.0,9267.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52125,Netherlands,NLD,,,NAT_TOTAL,2020-11-28,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,513325.0,9326.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52126,Netherlands,NLD,,,NAT_TOTAL,2020-11-29,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,518910.0,9349.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52127,Netherlands,NLD,,,NAT_TOTAL,2020-11-30,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,0.0,,1.0,1.0,0.0,,3.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,,,523478.0,9376.0,56.48,56.48,64.29,64.29,56.67,56.67,55.77,55.77,62.5,62.5,Netherlands
52128,Netherlands,NLD,,,NAT_TOTAL,2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,527523.0,9438.0,,,,,,,,,,,Netherlands
52129,Netherlands,NLD,,,NAT_TOTAL,2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,532444.0,9504.0,,56.48,,64.29,,56.67,,55.77,,62.5,Netherlands
52130,Netherlands,NLD,,,NAT_TOTAL,2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,538050.0,9565.0,,56.48,,64.29,,56.67,,55.77,,62.5,Netherlands
52131,Netherlands,NLD,,,NAT_TOTAL,2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,543924.0,9623.0,,56.48,,64.29,,56.67,,55.77,,62.5,Netherlands
52132,Netherlands,NLD,,,NAT_TOTAL,2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,550445.0,9662.0,,56.48,,64.29,,56.67,,55.77,,62.5,Netherlands
52133,Netherlands,NLD,,,NAT_TOTAL,2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,557224.0,9687.0,,56.48,,64.29,,56.67,,55.77,,62.5,Netherlands
52134,Netherlands,NLD,,,NAT_TOTAL,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,564291.0,9704.0,,56.48,,64.29,,56.67,,55.77,,62.5,Netherlands
52135,Netherlands,NLD,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48,,64.29,,56.67,,55.77,,62.5,Netherlands
52456,Norway,NOR,,,NAT_TOTAL,2020-11-16,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,28434.0,294.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52457,Norway,NOR,,,NAT_TOTAL,2020-11-17,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,30114.0,298.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52458,Norway,NOR,,,NAT_TOTAL,2020-11-18,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,30770.0,300.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52459,Norway,NOR,,,NAT_TOTAL,2020-11-19,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,31441.0,305.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52460,Norway,NOR,,,NAT_TOTAL,2020-11-20,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,32014.0,306.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52461,Norway,NOR,,,NAT_TOTAL,2020-11-21,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,32352.0,306.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52462,Norway,NOR,,,NAT_TOTAL,2020-11-22,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,32765.0,306.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52463,Norway,NOR,,,NAT_TOTAL,2020-11-23,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,33183.0,311.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52464,Norway,NOR,,,NAT_TOTAL,2020-11-24,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,33717.0,314.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52465,Norway,NOR,,,NAT_TOTAL,2020-11-25,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,34268.0,316.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52466,Norway,NOR,,,NAT_TOTAL,2020-11-26,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,34748.0,316.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52467,Norway,NOR,,,NAT_TOTAL,2020-11-27,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,35193.0,328.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52468,Norway,NOR,,,NAT_TOTAL,2020-11-28,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,35546.0,328.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52469,Norway,NOR,,,NAT_TOTAL,2020-11-29,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,35828.0,328.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52470,Norway,NOR,,,NAT_TOTAL,2020-11-30,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,36150.0,332.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52471,Norway,NOR,,,NAT_TOTAL,2020-12-01,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,36591.0,334.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52472,Norway,NOR,,,NAT_TOTAL,2020-12-02,0.0,,1.0,1.0,2.0,1.0,3.0,1.0,0.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,,,36969.0,351.0,49.07,49.07,52.38,52.38,49.72,49.72,49.68,49.68,50.0,50.0,Norway
52473,Norway,NOR,,,NAT_TOTAL,2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,37371.0,353.0,,49.07,,52.38,,49.72,,49.68,,50.0,Norway
52474,Norway,NOR,,,NAT_TOTAL,2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,37801.0,354.0,,49.07,,52.38,,49.72,,49.68,,50.0,Norway
52475,Norway,NOR,,,NAT_TOTAL,2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,38073.0,354.0,,49.07,,52.38,,49.72,,49.68,,50.0,Norway
52476,Norway,NOR,,,NAT_TOTAL,2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,38323.0,354.0,,49.07,,52.38,,49.72,,49.68,,50.0,Norway
52477,Norway,NOR,,,NAT_TOTAL,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,38703.0,359.0,,49.07,,52.38,,49.72,,49.68,,50.0,Norway
52478,Norway,NOR,,,NAT_TOTAL,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.07,,52.38,,49.72,,49.68,,50.0,Norway
52799,Nepal,NPL,,,NAT_TOTAL,2020-11-16,3.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,,,210973.0,1230.0,63.89,63.89,73.33,73.33,57.22,57.22,58.33,58.33,50.0,50.0,Nepal
