CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
Laos,,2020-11-20,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-21,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-22,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-23,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-24,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-25,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-26,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-27,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-28,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-29,1,2,1,0,0,0,0,2,2,2,2,4
Laos,,2020-11-30,0,2,0,0,0,0,0,4,2,2,2,4
Laos,,2020-12-01,0,2,0,0,0,0,0,4,2,2,2,4
Laos,,2020-12-02,0,2,0,0,0,0,0,4,2,2,2,4
Laos,,2020-12-03,0,2,0,0,0,0,0,4,2,2,2,4
Laos,,2020-12-04,0,2,0,0,0,0,0,4,2,2,2,4
Laos,,2020-12-05,0,2,0,0,0,0,0,4,2,2,2,4
Laos,,2020-12-06,0,2,0,0,0,0,0,4,2,2,2,4
Laos,,2020-12-07,0,2,0,0,0,0,0,4,2,2,2,4
Lebanon,,2020-11-16,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-17,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-18,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-19,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-20,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-21,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-22,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-23,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-24,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-25,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-26,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-27,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-28,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-29,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-11-30,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-12-01,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-12-02,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-12-03,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-12-04,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-12-05,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-12-06,3,2,2,4,2,2,2,2,2,2,1,3
Lebanon,,2020-12-07,3,2,2,4,2,2,2,2,2,2,1,3
Liberia,,2020-11-16,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-17,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-18,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-19,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-20,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-21,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-22,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-23,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-24,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-25,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-26,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-27,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-28,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-29,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-11-30,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-12-01,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-12-02,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-12-03,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-12-04,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-12-05,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-12-06,2,2,1,3,1,1,1,1,2,1,1,3
Liberia,,2020-12-07,2,2,1,3,1,1,1,1,2,1,1,3
Libya,,2020-11-16,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-17,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-18,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-19,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-20,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-21,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-22,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-23,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-24,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-25,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-26,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-27,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-28,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-29,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-11-30,2,2,2,4,2,1,2,3,2,1,0,3
Libya,,2020-12-01,,,,,,,,,,,,
Libya,,2020-12-02,,,,,,,,,,,,
Libya,,2020-12-03,,,,,,,,,,,,
Libya,,2020-12-04,,,,,,,,,,,,
Libya,,2020-12-05,,,,,,,,,,,,
Libya,,2020-12-06,,,,,,,,,,,,
Libya,,2020-12-07,,,,,,,,,,,,
Sri Lanka,,2020-11-16,1,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-17,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-18,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-19,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-20,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-21,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-22,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-23,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-24,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-25,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-26,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-27,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-28,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-29,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-11-30,2,0,0,4,0,3,2,2,2,2,2,4
Sri Lanka,,2020-12-01,,,,,,,,,,,,
Sri Lanka,,2020-12-02,,,,,,,,,,,,
Sri Lanka,,2020-12-03,,,,,,,,,,,,
Sri Lanka,,2020-12-04,,,,,,,,,,,,
Sri Lanka,,2020-12-05,,,,,,,,,,,,
Sri Lanka,,2020-12-06,,,,,,,,,,,,
Sri Lanka,,2020-12-07,,,,,,,,,,,,
Lesotho,,2020-11-16,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-17,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-18,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-19,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-20,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-21,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-22,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-23,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-24,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-25,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-26,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-27,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-28,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-29,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-11-30,1,1,1,3,0,1,1,2,2,1,1,4
Lesotho,,2020-12-01,,,,,,,,,,,,
Lesotho,,2020-12-02,,,,,,,,,,,,
Lesotho,,2020-12-03,,,,,,,,,,,,
Lesotho,,2020-12-04,,,,,,,,,,,,
Lesotho,,2020-12-05,,,,,,,,,,,,
Lesotho,,2020-12-06,,,,,,,,,,,,
Lesotho,,2020-12-07,,,,,,,,,,,,
Lithuania,,2020-11-16,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-17,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-18,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-19,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-20,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-21,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-22,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-23,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-24,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-25,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-26,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-27,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-28,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-29,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-11-30,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-12-01,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-12-02,2,2,2,4,0,1,1,2,2,2,2,3
Lithuania,,2020-12-03,,,,,,,,,,,,
Lithuania,,2020-12-04,,,,,,,,,,,,
Lithuania,,2020-12-05,,,,,,,,,,,,
Lithuania,,2020-12-06,,,,,,,,,,,,
Lithuania,,2020-12-07,,,,,,,,,,,,
Luxembourg,,2020-11-16,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-17,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-18,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-19,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-20,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-21,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-22,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-23,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-24,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-25,1,1,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-26,1,2,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-27,1,2,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-28,1,2,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-29,1,2,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-11-30,1,2,2,4,0,2,0,3,2,3,2,3
Luxembourg,,2020-12-01,,,,,,,,,,,,
Luxembourg,,2020-12-02,,,,,,,,,,,,
Luxembourg,,2020-12-03,,,,,,,,,,,,
Luxembourg,,2020-12-04,,,,,,,,,,,,
Luxembourg,,2020-12-05,,,,,,,,,,,,
Luxembourg,,2020-12-06,,,,,,,,,,,,
Luxembourg,,2020-12-07,,,,,,,,,,,,
Latvia,,2020-11-16,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-17,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-18,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-19,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-20,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-21,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-22,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-23,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-24,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-25,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-26,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-27,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-28,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-29,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-11-30,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-12-01,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-12-02,2,3,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-12-03,2,2,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-12-04,2,2,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-12-05,2,2,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-12-06,2,2,2,4,0,0,0,2,2,2,1,3
Latvia,,2020-12-07,2,2,2,4,0,0,0,2,2,2,1,3
Macao,,2020-11-16,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-17,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-18,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-19,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-20,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-21,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-22,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-23,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-24,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-25,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-26,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-27,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-28,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-29,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-11-30,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-12-01,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-12-02,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-12-03,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-12-04,1,0,0,0,0,0,0,3,2,3,2,2
Macao,,2020-12-05,,,,,,,,,,,,
Macao,,2020-12-06,,,,,,,,,,,,
Macao,,2020-12-07,,,,,,,,,,,,
Morocco,,2020-11-16,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-17,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-18,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-19,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-20,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-21,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-22,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-23,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-24,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-25,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-26,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-27,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-28,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-29,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-11-30,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-12-01,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-12-02,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-12-03,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-12-04,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-12-05,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-12-06,1,2,2,3,1,2,2,3,2,2,1,3
Morocco,,2020-12-07,1,2,2,3,1,2,2,3,2,2,1,3
Monaco,,2020-11-16,3,,,,,,0,,2,,,
Monaco,,2020-11-17,3,,,,,,0,,2,,,
Monaco,,2020-11-18,3,,,,,,0,,2,,,
Monaco,,2020-11-19,3,,,,,,0,,2,,,
Monaco,,2020-11-20,3,,,,,,0,,2,,,
Monaco,,2020-11-21,3,,,,,,0,,2,,,
Monaco,,2020-11-22,3,,,,,,0,,2,,,
Monaco,,2020-11-23,3,,,,,,0,,2,,,
Monaco,,2020-11-24,3,,,,,,0,,2,,,
Monaco,,2020-11-25,3,,,,,,0,,2,,,
Monaco,,2020-11-26,3,,,,,,0,,2,,,
Monaco,,2020-11-27,3,,,,,,0,,2,,,
Monaco,,2020-11-28,3,,,,,,0,,2,,,
Monaco,,2020-11-29,3,,,,,,0,,2,,,
Monaco,,2020-11-30,3,,,,,,0,,2,,,
Monaco,,2020-12-01,3,,,,,,0,,2,,,
Monaco,,2020-12-02,3,,,,,,0,,2,,,
Monaco,,2020-12-03,3,,,,,,0,,2,,,
Monaco,,2020-12-04,,,,,,,,,,,,
Monaco,,2020-12-05,,,,,,,,,,,,
Monaco,,2020-12-06,,,,,,,,,,,,
Monaco,,2020-12-07,,,,,,,,,,,,
Moldova,,2020-11-16,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-17,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-18,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-19,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-20,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-21,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-22,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-23,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-24,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-25,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-26,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-27,1,1,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-28,1,2,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-29,1,2,2,3,0,1,1,3,2,2,2,2
Moldova,,2020-11-30,1,2,2,4,0,1,1,3,2,2,2,3
Moldova,,2020-12-01,1,2,2,4,0,1,1,3,2,2,2,3
Moldova,,2020-12-02,1,2,2,4,0,1,1,3,2,2,2,3
Moldova,,2020-12-03,1,2,2,4,0,1,1,3,2,2,2,3
Moldova,,2020-12-04,1,2,2,4,0,1,1,3,2,2,2,3
Moldova,,2020-12-05,1,2,2,4,0,1,1,3,2,2,2,3
Moldova,,2020-12-06,,,,,,,,,,,,
Moldova,,2020-12-07,,,,,,,,,,,,
Madagascar,,2020-11-16,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-17,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-18,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-19,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-20,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-21,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-22,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-23,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-24,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-25,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-26,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-27,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-28,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-29,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-11-30,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-12-01,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-12-02,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-12-03,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-12-04,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-12-05,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-12-06,1,0,0,2,0,0,2,3,2,1,1,4
Madagascar,,2020-12-07,,,,,,,,,,,,
Mexico,,2020-11-16,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-17,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-18,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-19,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-20,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-21,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-22,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-23,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-24,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-25,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-26,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-27,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-28,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-29,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-11-30,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-12-01,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-12-02,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-12-03,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-12-04,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-12-05,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-12-06,3,3,2,3,1,2,2,1,2,1,1,4
Mexico,,2020-12-07,3,3,2,3,1,2,2,1,2,1,1,4
Mali,,2020-11-16,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-17,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-18,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-19,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-20,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-21,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-22,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-23,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-24,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-25,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-26,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-27,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-28,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-29,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-11-30,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-12-01,1,1,1,3,0,0,0,2,2,1,2,3
Mali,,2020-12-02,1,,,,,,,,,,,
Mali,,2020-12-03,1,,,,,,,,,,,
Mali,,2020-12-04,1,,,,,,,,,,,
Mali,,2020-12-05,1,,,,,,,,,,,
Mali,,2020-12-06,1,,,,,,,,,,,
Mali,,2020-12-07,1,,,,,,,,,,,
Myanmar,,2020-11-16,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-17,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-18,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-19,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-20,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-21,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-22,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-23,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-24,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-25,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-26,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-27,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-28,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-29,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-11-30,3,3,2,3,1,3,2,4,2,3,2,4
Myanmar,,2020-12-01,3,3,2,3,1,2,2,4,2,3,2,4
Myanmar,,2020-12-02,3,3,2,3,1,2,2,4,2,3,2,4
Myanmar,,2020-12-03,3,3,2,3,1,2,2,4,2,3,2,4
Myanmar,,2020-12-04,3,3,2,3,1,2,2,4,2,3,2,4
Myanmar,,2020-12-05,3,3,2,3,1,2,2,4,2,3,2,4
Myanmar,,2020-12-06,3,3,2,3,1,2,2,4,2,3,2,4
Myanmar,,2020-12-07,3,3,2,3,1,2,2,4,2,3,2,4
Mongolia,,2020-11-16,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-17,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-18,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-19,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-20,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-21,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-22,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-23,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-24,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-25,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-26,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-27,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-28,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-29,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-11-30,3,3,2,4,1,2,2,4,2,2,2,3
Mongolia,,2020-12-01,,,,,,,,,,,,
Mongolia,,2020-12-02,,,,,,,,,,,,
Mongolia,,2020-12-03,,,,,,,,,,,,
Mongolia,,2020-12-04,,,,,,,,,,,,
Mongolia,,2020-12-05,,,,,,,,,,,,
Mongolia,,2020-12-06,,,,,,,,,,,,
Mongolia,,2020-12-07,,,,,,,,,,,,
